RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
YENT.MC;ES0131172001;Entrecampos Cuatro Socimi SA;Real Estate;Spain
PANGO.MC;ES0105221008;Pangaea Oncology SA;Healthcare;Spain
SECU.MC;ES0131703003;Secuoya Grupo de Comunicacion SA;Consumer Cyclicals;Spain
YSPS.MC;ES0105294005;Student Properties Spain SOCIMI SA;Real Estate;Spain
YTST.MC;ES0105210019;Testa Residencial SOCIMI SA;Real Estate;Spain
INC.MC;ES0105083002;Inclam SA;Industrials;Spain
ALQP.PA;ES0105118006;Quadpack Industries SA;Basic Materials;Spain
YMHRE.MC;ES0105407003;Millenium Hotels Real Estate I SOCIMI SA;Real Estate;Spain
IMGI.MC;ES0147791018;Imaginarium SA;Consumer Cyclicals;Spain
YUVS.MC;ES0105392007;Urban View Development Spain Socimi SA;Real Estate;Spain
CCMC.MC;ES0182170003;Corporacion Empresarial de Materiales de Construccion SA;Consumer Cyclicals;Spain
IKM.MC;ES0156303002;1nkemia IUCT Group SA;Healthcare;Spain
NPG.MC;ES0105020004;NPG Technology SA;Technology;Spain
ECG.MC;ES0105042008;Euroconsult Engineering Consulting Group SA;Industrials;Spain
HMR.MC;ES0105049003;Home Meal Replacement SA;Consumer Cyclicals;Spain
YURO.MC;ES0105059002;Uro Property Holdings SOCIMI SA;Real Estate;Spain
TQT.MC;ES0105076006;Technomeca Aerospace SA;Industrials;Spain
YDOA.MC;ES0105120002;Inversiones Doalca SOCIMI SA;Real Estate;Spain
YISC.MC;ES0105153003;ISC Fresh Water Investment SOCIMI SA;Real Estate;Spain
CLEO.MC;ES0158300410;Compania Levantina de Edificacion y Obras Publicas SA;Industrials;Spain
YEUR.MC;ES0105175006;Euro Cervantes SOCIMI SA;Real Estate;Spain
YORS.MC;ES0105174009;Optimum Re Spain Socimi SA;Real Estate;Spain
YGRE.MC;ES0105212007;Gore Spain Holdings SOCIMI I SA;Real Estate;Spain
YP3L.MC;ES0105282000;P3 Spain Logistic Parks SOCIMI SA;Real Estate;Spain
YBAR.MC;ES0105284006;Barcino Property SOCIMI SA;Real Estate;Spain
YGCS.MC;ES0105290003;Galil Capital Re Spain SOCIMI SA;Real Estate;Spain
YTEM.MC;ES0105323002;Tempore Properties SOCIMI SAU;Real Estate;Spain
YEXR.MC;ES0105367009;Excem Capital Partners Sociedad de Inversion Residencial Socimi SA;Real Estate;Spain
YVCP.MC;ES0105330007;Veracruz Properties SOCIMI SA;Real Estate;Spain
YVIV.MC;ES0105384004;Vivenio Residencial SOCIMI SA;Real Estate;Spain
YTRI.MC;ES0105421004;Trivium Real Estate Socimi SA;Real Estate;Spain
YINB1.MC;ES0105413001;Inbest Prime I Inmuebles SOCIMI SA;Real Estate;Spain
YINB2.MC;ES0105414009;Inbest Prime II Inmuebles Socimi SA;Real Estate;Spain
YINB3.MC;ES0105415006;Inbest Prime III Inmuebles SOCIMI SA;Real Estate;Spain
YINB4.MC;ES0105416004;Inbest Prime IV Inmuebles SOCIMI SA;Real Estate;Spain
YPER.MC;ES0105409009;Persepolis Investments 1 Socimi SA;Real Estate;Spain
YMIB.MC;ES0105445003;Mistral Iberia Real Estate Socimi SA;Real Estate;Spain
YNPC.MC;ES0105475000;Nextpoint Capital SOCIMI SA;Real Estate;Spain
YJSS.MC;ES0105507000;JSS Real Estate SOCIMI SA;Real Estate;Spain
CAHM.MC;ES0114400007;Fundacion Caja Mediterraneo;Financials;Spain
YINB7.MC;ES0105557005;Inbest Prime VII Inmuebles Socimi SA;Real Estate;Spain
8U7.F;ES0105562005;Primafrio Corporacion SA;Industrials;Spain
YINB6.MC;ES0105556007;Inbest Prime VI Inmuebles Socimi SA;Real Estate;Spain
YINB8.MC;ES0105558003;INBEST Prime VIII Inmuebles Socimi SA;Real Estate;Spain
IPO-MOVIL.MC;NULL;Distribucion Movil 21 SL;Industrials;Spain
IPO-AELCA.MC;NULL;Aelca Desarrollos Inmobiliarios SL;Real Estate;Spain
IPO-VOLOT.MC;NULL;Volotea SL;Industrials;Spain
IPO-TEKNIA.MC;NULL;Teknia Manufacturing Group SL;Consumer Cyclicals;Spain
IPO-MAXMO.MC;NULL;Cabify Espana SL;Technology;Spain
IPO-ACBS.L;NULL;Aicad Business School SL;Academic & Educational Services;Spain
EQNR.OL;NO0010096985;Equinor ASA;Energy;Norway
NHY.OL;NO0005052605;Norsk Hydro ASA;Basic Materials;Norway
AKRBP.OL;NO0010345853;Aker BP ASA;Energy;Norway
YAR.OL;NO0010208051;Yara International ASA;Basic Materials;Norway
KAHOT.OL;NO0010823131;Kahoot ASA;Technology;Norway
IPO-REITG.OL;NULL;Reitangruppen AS;NULL;Norway
DNB.OL;NO0010161896;DNB Bank ASA;Financials;Norway
TEL.OL;NO0010063308;Telenor ASA;Technology;Norway
NOD.OL;NO0003055501;Nordic Semiconductor ASA;Technology;Norway
MOWI.OL;NO0003054108;Mowi ASA;Consumer Non-Cyclicals;Norway
NEL.OL;NO0010081235;Nel ASA;Energy;Norway
STB.OL;NO0003053605;Storebrand ASA;Financials;Norway
RECSI.OL;NO0010112675;REC Silicon ASA;Basic Materials;Norway
MPCC.OL;NO0010791353;MPC Container Ships ASA;Industrials;Norway
ORK.OL;NO0003733800;Orkla ASA;Consumer Non-Cyclicals;Norway
TOM.OL;NO0005668905;Tomra Systems ASA;Industrials;Norway
AKER.OL;NO0010234552;Aker ASA;Financials;Norway
SCATC.OL;NO0010715139;Scatec ASA;Utilities;Norway
HFR.AX;AU000000HFR1;Highfield Resources Ltd;Basic Materials;Spain
ACCA.OL;NO0010890304;Aker Carbon Capture ASA;Industrials;Norway
AKSOA.OL;NO0010716582;Aker Solutions ASA;Energy;Norway
ENTRA.OL;NO0010716418;Entra ASA;Real Estate;Norway
ADEA.OL;NO0010844038;Adevinta ASA;Technology;Norway
SALM.OL;NO0010310956;SalMar ASA;Consumer Non-Cyclicals;Norway
DNO.OL;NO0003921009;Dno ASA;Energy;Norway
STCXH.LU;LU0720694636;Saint Croix Holding Immobilier SOCIMI SA;Real Estate;Spain
NAS.OL;NO0010196140;Norwegian Air Shuttle ASA;Industrials;Norway
GJFG.OL;NO0010582521;Gjensidige Forsikring ASA;Financials;Norway
UNEX.PK;US9045251025;Unex Holdings Inc;Basic Materials;Bulgaria
ZENO.PK;US9894242059;Zenosense Inc;Healthcare;Spain
FOEAF.PK;NO0003089005;Dolphin Drilling ASA;Energy;Norway
IPO-TELE.BB;NULL;Telelink Business Services Group AD;Technology;Bulgaria
HWPR.PK;US4201211053;Hawk Protection Systems SL;Industrials;Spain
KSKD.PK;US48579L1035;Kaskado Corporation;Consumer Cyclicals;Bulgaria
LSG.OL;NO0003096208;Leroy Seafood Group ASA;Consumer Non-Cyclicals;Norway
ASA.OL;NO0010768500;Atlantic Sapphire ASA;Consumer Non-Cyclicals;Norway
SCHA.OL;NO0003028904;Schibsted ASA;Consumer Cyclicals;Norway
TGS.OL;NO0003078800;TGS ASA;Energy;Norway
AKH.OL;NO0010921232;Aker Horizons ASA;Utilities;Norway
ELK.OL;NO0010816093;Elkem ASA;Basic Materials;Norway
GSFG.OL;NO0010365521;Grieg Seafood ASA;Consumer Non-Cyclicals;Norway
KOG.OL;NO0003043309;Kongsberg Gruppen ASA;Industrials;Norway
ZAP.OL;NO0010713936;Zaptec AS;Industrials;Norway
SRBNK.OL;NO0010631567;Sparebank 1 SR Bank ASA;Financials;Norway
BANO.OL;NO0011002511;Bank Norwegian ASA;Financials;Norway
PENR.OL;NO0010564701;Panoro Energy ASA;Energy;Norway
OCY.OL;NO0010657448;Ocean Yield ASA;Energy;Norway
ULTI.OL;NO0010851603;Ultimovacs ASA;Healthcare;Norway
MING.OL;NO0006390301;Sparebank 1 SMN;Financials;Norway
KOA.OL;NO0003033102;Kongsberg Automotive ASA;Consumer Cyclicals;Norway
AUSS.OL;NO0010073489;Austevoll Seafood ASA;Consumer Non-Cyclicals;Norway
BCS.OL;NO0010950249;Bergen Carbon Solutions AS;Basic Materials;Norway
CRAYN.OL;NO0010808892;Crayon Group Holding ASA;Technology;Norway
PGS.OL;NO0010199151;PGS ASA;Energy;Norway
PEXIP.OL;NO0010840507;Pexip Holding ASA;Technology;Norway
NSKOG.OL;NO0010861115;Norske Skog ASA;Basic Materials;Norway
BRGB.OL;NO0010657505;Borregaard ASA;Basic Materials;Norway
NONG.OL;NO0006000801;Sparebank 1 Nord-Norge;Financials;Norway
BEWI.OL;NO0010890965;Bewi ASA;Basic Materials;Norway
ATEA.OL;NO0004822503;Atea ASA;Technology;Norway
KALK.OL;NO0010874597;Kalera AS;Consumer Non-Cyclicals;Norway
FKRFT.OL;NO0010815673;Fjordkraft Holding ASA;Utilities;Norway
WAWI.OL;NO0010571680;Wallenius Wilhelmsen ASA;Industrials;Norway
QFUEL.OL;NO0010785967;Quantafuel ASA;Energy;Norway
HEX.OL;NO0003067902;Hexagon Composites ASA;Basic Materials;Norway
RANA.OL;NO0010907389;Rana Gruber AS;Basic Materials;Norway
PHO.OL;NO0010000045;Photocure ASA;Healthcare;Norway
AGLX.OL;NO0010872468;Agilyx AS;Industrials;Norway
AOW.OL;NO0010890312;Aker Offshore Wind AS;Utilities;Norway
SAGAS.OL;NO0010572589;Saga Pure ASA;Financials;Norway
EPR.OL;NO0010735343;Europris ASA;Consumer Cyclicals;Norway
XXL.OL;NO0010716863;XXL ASA;Consumer Cyclicals;Norway
OKEA.OL;NO0010816895;Okea ASA;Energy;Norway
XPLRA.OL;NO0010895782;Xplora Technologies AS;Technology;Norway
HPUR.OL;NO0010904923;Hexagon Purus ASA;Industrials;Norway
AZT.OL;NO0010014632;Arcticzymes Technologies ASA;Healthcare;Norway
ACR.OL;NO0010840515;Axactor SE;Financials;Norway
SBANK.OL;NO0010739402;Sbanken ASA;Financials;Norway
NANOVN.OL;NO0010597883;Nordic Nanovector ASA;Healthcare;Norway
VACC.OL;NO0010714785;Vaccibody AS;Healthcare;Norway
NRS.OL;NO0010331838;Norway Royal Salmon ASA;Consumer Non-Cyclicals;Norway
ABGA.OL;NO0003021909;ABG Sundal Collier Holding ASA;Financials;Norway
DLTX.OL;NO0003055808;Dlt ASA;Basic Materials;Norway
EIOF.OL;NO0010263023;Eidesvik Offshore ASA;Industrials;Norway
KIT.OL;NO0003079709;Kitron ASA;Technology;Norway
DVD.OL;NO0010955917;Deep Value Driller AS;Energy;Norway
DSRT.OL;NO0010963275;Desert Control AS;Industrials;Norway
SATSS.OL;NO0010863285;Sats ASA;Consumer Cyclicals;Norway
IDEX.OL;NO0003070609;Idex Biometrics ASA;Technology;Norway
KID.OL;NO0010743545;Kid ASA;Consumer Cyclicals;Norway
VEI.OL;NO0005806802;Veidekke ASA;Industrials;Norway
ACHA.OL;NO0010936081;Aker Clean Hydrogen AS;Energy;Norway
HUNT.OL;NO0010283211;Hunter Group ASA;Energy;Norway
FLYR.OL;NO0010931900;Flyr AS;Industrials;Norway
MULTI.OL;NO0010734338;Multiconsult ASA;Industrials;Norway
VOW.OL;NO0010708068;Vow ASA;Industrials;Norway
BELCO.OL;NO0003094104;Belships ASA;Industrials;Norway
LINK.OL;NO0010894231;Link Mobility Group Holding ASA;Technology;Norway
SVEG.OL;NO0006000900;Sparebanken Vest;Financials;Norway
HAVI.OL;NO0010257728;Havila Shipping ASA;Energy;Norway
NORSE.OL;NO0010946445;Norse Atlantic ASA;Industrials;Norway
AFGA.OL;NO0003078107;Af Gruppen ASA;Industrials;Norway
CARAC.OL;NO0010123060;Carasent ASA;Technology;Norway
MNTR.OL;NO0010895022;Mintra Holding AS;Technology;Norway
CYVIZ.OL;NO0010015175;Cyviz AS;Technology;Norway
CLOUD.OL;NO0010876642;Cloudberry Clean Energy ASA;Utilities;Norway
SALME.OL;NO0010892094;Salmon Evolution ASA;Consumer Non-Cyclicals;Norway
B2H.OL;NO0010633951;B2holding ASA;Financials;Norway
MSEIS.OL;NO0010663669;Magseis Fairfield ASA;Energy;Norway
AKBM.OL;NO0010886625;Aker Biomarine ASA;Consumer Non-Cyclicals;Norway
SPOLS.OL;NO0010751910;Sparebank 1 Ostlandet;Financials;Norway
BONHR.OL;NO0003110603;Bonheur ASA;Energy;Norway
WEST.OL;NO0010768096;Western Bulk Chartering AS;Industrials;Norway
ELOP.OL;NO0010864036;Elop AS;Technology;Norway
ELABS.OL;NO0010722283;Elliptic Laboratories AS;Technology;Norway
SIOFF.OL;KYG812291253;Siem Offshore Inc;Energy;Norway
MGN.OL;NO0010187032;Magnora ASA;Energy;Norway
CARBN.OL;NO0010778095;Carbon Transition ASA;Basic Materials;Norway
HMONY.OL;NO0010921299;Harmonychain AS;Technology;Norway
PARB.OL;NO0010397581;Pareto Bank ASA;Financials;Norway
BGBIO.OL;NO0010650013;Bergenbio ASA;Healthcare;Norway
MRCEL.OL;NO0010307143;Mercell Holding ASA;Technology;Norway
ENSU.OL;NO0010299068;Ensurge Micropower ASA;Technology;Norway
SBOS.OL;NO0010612450;Selvaag Bolig ASA;Real Estate;Norway
ALNG.OL;NO0010607971;Awilco LNG ASA;Energy;Norway
PROT.OL;NO0010209331;Protector Forsikring ASA;Financials;Norway
QFR.OL;NO0003103103;Q-Free ASA;Technology;Norway
HDLY.OL;NO0010776990;Huddly AS;Technology;Norway
SOFTX.OL;NO0010811961;SoftOx Solutions AS;Healthcare;Norway
NOM.OL;NO0010317340;Nordic Mining ASA;Basic Materials;Norway
HYPRO.OL;NO0010892359;HydrogenPro AS;Industrials;Norway
EAM.OL;NO0010607781;EAM Solar ASA;Utilities;Norway
AFK.OL;NO0003572802;Arendals Fossekompani ASA;Utilities;Norway
NEXT.OL;NO0010629108;Next Biometrics Group ASA;Technology;Norway
GENT.OL;NO0010748866;Gentian Diagnostics ASA;Healthcare;Norway
PLT.OL;NO0010341712;Polight ASA;Technology;Norway
PMGP.OL;NO0010890726;Play Magnus AS;Technology;Norway
BOUV.OL;NO0010360266;Bouvet ASA;Technology;Norway
WWI.OL;NO0010571698;Wilh Wilhelmsen Holding ASA;Industrials;Norway
ELO.OL;NO0011002586;Elopak ASA;Basic Materials;Norway
NUMND.OL;NO0010907090;Nordic Unmanned AS;Industrials;Norway
ARGEO.OL;NO0010946593;Argeo AS;Basic Materials;Norway
SOFF.OL;NO0003080608;Solstad Offshore ASA;Energy;Norway
OSUN.OL;NO0010887565;Ocean Sun AS;Utilities;Norway
IOX.OL;NO0010284318;Interoil Exploration and Production ASA;Energy;Norway
VOLUE.OL;NO0010894603;Volue ASA;Technology;Norway
SEAW7.OL;NO0010893803;Seaway 7 ASA;Industrials;Norway
SADG.OL;NO0006001007;Sandnes Sparebank;Financials;Norway
MEDI.OL;NO0010159684;Medistim ASA;Healthcare;Norway
CIRCA.OL;NO0010917594;Circa Group AS;Basic Materials;Norway
OLT.OL;NO0005638858;Olav Thon Eiendomsselskap ASA;Real Estate;Norway
NOR.OL;NO0010379266;Norwegian Energy Company ASA;Energy;Norway
KOMPLK.OL;NO0011016040;Komplett ASA;Technology;Norway
HOCH.OL;NO0010781818;House of Control Group AS;Technology;Norway
PSKY.OL;NO0010895667;Patientsky Group AS;Healthcare;Norway
NKR.OL;NO0003049405;Nekkar Asa;Industrials;Norway
OTEC.OL;NO0010040611;Otello Corporation ASA;Consumer Cyclicals;Norway
AIRX.OL;NO0010895568;Airthings ASA;Industrials;Norway
NRC.OL;NO0003679102;NRC Group ASA;Industrials;Norway
KOMPK.OL;NO0010694029;Komplett Bank ASA;Financials;Norway
NCOD.OL;NO0010892912;Norcod AS;Consumer Non-Cyclicals;Norway
PRSO.OL;NO0010861990;Prosafe SE;Energy;Norway
MASM.OL;NO0010974983;Masoval AS;Consumer Non-Cyclicals;Norway
TRVX.OL;NO0010689326;Targovax ASA;Healthcare;Norway
AMSCM.OL;NO0010272065;American Shipping Company ASA;Industrials;Norway
SPOG.OL;NO0006222009;Sparebanken Ost;Financials;Norway
MORGS.OL;NO0006390004;Sparebanken More;Financials;Norway
AEGA.OL;NO0010626559;Aega ASA;Energy;Norway
ABTA.OL;NO0010307135;Aqua Bio Technology ASA;Consumer Non-Cyclicals;Norway
CSAM.OL;NO0010894512;Csam Health Group AS;Healthcare;Norway
AKAST.OL;NO0010215684;Akastor ASA;Energy;Norway
AKVA.OL;NO0003097503;Akva Group ASA;Industrials;Norway
NORDH.OL;NO0011002651;Nordhealth As;Healthcare;Norway
SOONS.OL;NO0006000207;Sparebank 1 Sorost-Norge;Financials;Norway
HYN.OL;NO0010920945;Hynion AS;Utilities;Norway
PCIB.OL;NO0010405640;PCI Biotech Holding ASA;Healthcare;Norway
STRO.OL;NO0010098247;Strongpoint ASA;Technology;Norway
ENDUR.OL;NO0010379779;Endur ASA;Industrials;Norway
TRER.OL;NO0010763550;Treasure ASA;Financials;Norway
KCCK.OL;NO0010833262;Klaveness Combination Carriers ASA;Industrials;Norway
VGM.OL;NO0011037483;Vow Green Metals AS;Industrials;Norway
KYOTO.OL;NO0010936750;Kyoto Group AS;Industrials;Norway
HAVH.OL;NO0010931918;Hav Group ASA;Industrials;Norway
KMCP.OL;NO0010360175;Kmc Properties ASA;Real Estate;Norway
OTOVO.OL;NO0010809783;Otovo AS;Energy;Norway
ELIMP.OL;NO0010911902;Elektroimportoren AS;Industrials;Norway
NORBT.OL;NO0010856511;Norbit ASA;Technology;Norway
VISTN.OL;NO0010734122;Vistin Pharma ASA;Healthcare;Norway
HBC.OL;NO0010598683;Hofseth Biocare ASA;Consumer Non-Cyclicals;Norway
SOR.OL;NO0006001502;Sparebanken Sor;Financials;Norway
SMCRT.OL;NO0011008971;Smartcraft ASA;Technology;Norway
ZWIPEZ.OL;NO0010721277;Zwipe AS;Technology;Norway
DOF.OL;NO0010070063;Dof ASA;Energy;Norway
ANDF.OL;NO0010829765;Andfjord Salmon AS;Consumer Non-Cyclicals;Norway
PROXI.OL;NO0010893902;Proximar Seafood AS;Consumer Non-Cyclicals;Norway
EMGS.OL;NO0010358484;Electromagnetic Geoservices ASA;Energy;Norway
FROY.OL;NO0010936792;Froy ASA;Consumer Non-Cyclicals;Norway
HKY.OL;NO0011045429;Havila Kystruten AS;Industrials;Norway
ARRA.OL;NO0003108102;Arribatec Group ASA;Industrials;Norway
SSG.OL;NO0010781206;Self Storage Group ASA;Real Estate;Norway
TECO.OL;NO0010887516;Teco 2030 ASA;Energy;Norway
BMA.OL;NO0003087603;Byggma ASA;Consumer Cyclicals;Norway
AQUA.OL;NO0010715394;Aqualisbraemar Loc ASA;Industrials;Norway
JAREN.OL;NO0010359433;Jaeren Sparebank;Financials;Norway
HRGI.OL;NO0010917339;Horisont Energi AS;Energy;Norway
BWIDL.OL;NO0010947385;Bw Ideol AS;Energy;Norway
OTS.OL;NO0010317316;Oceanteam ASA;Energy;Norway
SB68.OL;NO0010887110;Sparebank 68 Grader Nord;Financials;Norway
HUDL.OL;NO0010859648;Huddlestock Fintech AS;Financials;Norway
TECH.OL;NO0003095309;Techstep ASA;Technology;Norway
ZAL.OL;NO0010708910;Zalaris ASA;Industrials;Norway
TEKNA.OL;NO0010951577;Tekna Holding AS;Industrials;Norway
VVL.OL;NO0003025009;Voss Veksel og Landmandsbank ASA;Financials;Norway
LIFEA.OL;NO0010591191;Lifecare AS;Healthcare;Norway
NORTH.OL;NO0010550056;North Energy ASA;Financials;Norway
GOD.OL;NO0004913609;Goodtech ASA;Industrials;Norway
SOHOS.OL;NO0010927288;Sonans Holding AS;Academic & Educational Services;Norway
REACH.OL;NO0003117202;Reach Subsea ASA;Industrials;Norway
POL.OL;NO0010466022;Polaris Media ASA;Consumer Cyclicals;Norway
MELG.OL;NO0006001908;Melhus Sparebank;Financials;Norway
ODF.OL;NO0003399909;Odfjell SE;Energy;Norway
SIKRI.OL;NO0010881717;Sikri Holding AS;Financials;Norway
ABSA.OL;NO0010859580;Arctic Bioscience AS;Healthcare;Norway
IFISH.OL;NO0010884794;Ice Fish Farm AS;Consumer Non-Cyclicals;Norway
HELG.OL;NO0010029804;Sparebank 1 Helgeland;Financials;Norway
HYARD.OL;NO0010708605;Havyard Group ASA;Industrials;Norway
SKUE.OL;NO0006001809;Skue Sparebank;Financials;Norway
SKIS.OL;NO0010781560;Skitude Holding AS;Technology;Norway
NSOL.OL;NO0010941925;Norsk Solar AS;Utilities;Norway
BALT.OL;NO0010810476;Baltic Sea Properties AS;Real Estate;Norway
SKAND.OL;NO0010931207;Skandia Greenpower AS;Utilities;Norway
INSTA.OL;NO0010762792;Instabank ASA;Financials;Norway
AURG.OL;NO0006001601;Aurskog Sparebank;Financials;Norway
MVWM.OL;NO0010976343;M Vest Water AS;Utilities;Norway
NTSN.OL;NO0004895103;Nts ASA;Consumer Non-Cyclicals;Norway
BOR.OL;NO0003111700;Borgestad ASA;Real Estate;Norway
SOAG.OL;NO0010285562;Sparebank 1 Ostfold Akershus;Financials;Norway
SNOR.OL;NO0010691660;Sparebank 1 Nordmore;Financials;Norway
SCANA.OL;NO0003053308;Scana ASA;Basic Materials;Norway
CAMBI.OL;NO0010078850;Cambi ASA;Utilities;Norway
AYFIE.OL;NO0010793243;Ayfie Group AS;Technology;Norway
SOGNS.OL;NO0006000603;Sogn Sparebank;Financials;Norway
BRAB.OL;NO0010167331;Brabank ASA;Financials;Norway
PPGP_p.OL;NO0010735681;Pioneer Property Group ASA;Real Estate;Norway
IWS.OL;NO0010955883;Integrated Wind Solutions AS;Industrials;Norway
ICEGR.OL;NO0010734742;Ice Group ASA;Technology;Norway
RISH.OL;NO0010262686;GC Rieber Shipping ASA;Energy;Norway
SMOP.OL;NO0011012502;Smartoptics Group AS;Technology;Norway
R8PR.OL;NO0010859689;R8 Property ASA;Real Estate;Norway
SOLON.OL;NO0003106700;Solon Eiendom ASA;Real Estate;Norway
LYTIX.OL;NO0010405780;Lytix Biopharma AS;Healthcare;Norway
WILS.OL;NO0010252356;Wilson ASA;Industrials;Norway
WSTEP.OL;NO0010609662;Webstep ASA;Technology;Norway
ORNO.OL;NO0010934748;Orn Software Holding AS;Technology;Norway
SUNSB.OL;NO0010672900;Sunndal Sparebank;Financials;Norway
INDCT.OL;NO0010536048;Induct AS;Technology;Norway
NTI.OL;NO0010969108;Norsk Titanium AS;Basic Materials;Norway
ADSA.OL;CY0108052115;Ads Maritime Holding Plc;Industrials;Norway
ITERA.OL;NO0010001118;Itera ASA;Industrials;Norway
NAVA.OL;NO0010205966;Navamedic ASA;Healthcare;Norway
STATT.OL;NO0010775844;Statt Torsk AS;Consumer Non-Cyclicals;Norway
AFISH.OL;NO0010917719;Arctic Fish Holding AS;Consumer Non-Cyclicals;Norway
GNP.OL;NO0010886013;Gnp Energy AS;Utilities;Norway
BFISH.OL;NO0010955198;BioFish Holding AS;Consumer Non-Cyclicals;Norway
GEM.OL;NO0010907744;Green Minerals AS;Basic Materials;Norway
NOHAL.OL;NO0003058109;Nordic Halibut AS;Consumer Non-Cyclicals;Norway
BSPC.OL;NO0010755101;Black Sea Property AS;Real Estate;Norway
ECIT.OL;NO0010939804;Ecit AS;Consumer Non-Cyclicals;Norway
RING.OL;NO0006390400;Sparebank 1 Ringerike Hadeland;Financials;Norway
TOTG.OL;NO0006001205;Totens Sparebank;Financials;Norway
TYSB.OL;NO0010731615;Tysnes Sparebank;Financials;Norway
GEOS.OL;NO0010813843;Golden Energy Offshore Services AS;Energy;Norway
QUEST.OL;NO0011019119;Questback Group AS;Technology;Norway
GRONG.OL;NO0010636491;Grong Sparebank;Financials;Norway
INSR.OL;NO0010593544;Insr Insurance Group ASA;Financials;Norway
HSPG.OL;NO0010012636;Holand og Setskog Sparebank;Financials;Norway
NISB.OL;NO0010733082;Nidaros Sparebank;Financials;Norway
AASB.OL;NO0010672181;Aasen Sparebank;Financials;Norway
NTEL.OL;NO0010900087;Nortel AS;Technology;Norway
KRAB.OL;NO0010815103;Kraft Bank ASA;Financials;Norway
OBSRV.OL;NO0010865009;Observe Medical ASA;Healthcare;Norway
EXTX.OL;NO0010852213;Exact Therapeutics AS;Healthcare;Norway
GYL.OL;NO0004288200;Gyldendal ASA;Consumer Cyclicals;Norway
ROMSB.OL;NO0010759988;Romsdal Sparebank;Financials;Norway
GIGA.OL;NO0011013765;Gigante Salmon AS;Consumer Non-Cyclicals;Norway
ECOC.OL;NO0010936891;Ecoonline Holding AS;Technology;Norway
ROMER.OL;NO0010808405;Romerike Sparebank;Financials;Norway
BGERG.BB;BG1100069068;ERG Capital 3 ADSITS;Real Estate;Bulgaria
BGTCH.BB;BG1100009981;TK Hold AD;Financials;Bulgaria
GEAN.TE;NO0010692130;Genetic Analysis AS;Healthcare;Norway
VFAL.BB;BG1100004198;VF Alternative AD;Financials;Bulgaria
EATP.WA;ES0105375002;Amrest Holdings SE;Consumer Cyclicals;Spain
EISP.NFF;NO0003998700;Eiendomsspar AS;Real Estate;Norway
TPLR.BB;BG1100013207;Toplofikatsia Ruse AD;Utilities;Bulgaria
ASKR.BB;BG11ASASBT10;Asenova Krepost AD;Basic Materials;Bulgaria
BGCCL.BB;BG1100074084;Capital Concept Limited AD;Consumer Cyclicals;Bulgaria
BGSYN.BB;BG1100008132;Synthetica AD;Financials;Bulgaria
CAPM.BB;BG1100121059;Capital Management ADSITS;Financials;Bulgaria
MMBANK.NFF;NO0010700628;Maritime & Merchant Bank ASA;Financials;Norway
NHST.NFF;NO0005007807;NHST Media Group AS;Industrials;Norway
BGINDF.BB;BG1100007993;NID Industrial Fund AD Sofia;Financials;Bulgaria
MKR.BB;BG11MOVEAT12;Momina Krepost AD;Healthcare;Bulgaria
PF99.BB;BG1100019196;Port Fleet 99 AD;Industrials;Bulgaria
VIEI.NFF;NO0003041402;Victoria Eiendom AS;Real Estate;Norway
BGBSP.BB;BG1100099065;Balkan and Sea Properties ADSITS;Real Estate;Bulgaria
DUH.BB;BG1100038980;Doverie United Holding AD;Financials;Bulgaria
BGALT.BB;BG1100111076;Alteron ADSITS Varna;Real Estate;Bulgaria
HRZ.BB;BG1100051983;Rodna Zemya Holding AD;Financials;Bulgaria
CLH.CN;EST01PA00013;CEMEX Latam Holdings SA;Basic Materials;Spain
PROPR.NFF;NO0010769656;Proptech Group Holding AS;Technology;Norway
A4L.BB;BG1100003166;Allterco AD;Technology;Bulgaria
SBPF.BB;BG1100041067;Super Borovets Property Fund ADSITS;Real Estate;Bulgaria
