RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
JAKK.O;US47012E4035;JAKKS Pacific Inc;Consumer Cyclicals;USA
NDLS.O;US65540B1052;Noodles & Co;Consumer Cyclicals;USA
CAMP.O;US1281261099;CalAmp Corp;Technology;USA
IESC.O;US44951W1062;IES Holdings Inc;Industrials;USA
ATCX.O;US0494301015;Atlas Technical Consultants Inc;Industrials;USA
KE.O;US49428J1097;Kimball Electronics Inc;Technology;USA
RBCAA.O;US7602812049;Republic Bancorp Inc;Financials;USA
EPM;US30049A1079;Evolution Petroleum Corp;Energy;USA
ANNX.O;US03589W1027;Annexon Inc;Healthcare;USA
INZY.O;US45790W1080;Inozyme Pharma Inc;Healthcare;USA
HWKN.O;US4202611095;Hawkins Inc;Basic Materials;USA
ABTX.O;US01748H1077;Allegiance Bancshares Inc;Financials;USA
MKTW.O;US57064P1075;MarketWise Inc;Industrials;USA
PBYI.O;US74587V1070;Puma Biotechnology Inc;Healthcare;USA
BBSI.O;US0684631080;Barrett Business Services Inc;Industrials;USA
FSP;US35471R1068;Franklin Street Properties Corp;Real Estate;USA
AMSWA.O;US0296831094;American Software Inc;Technology;USA
WASH.O;US9406101082;Washington Trust Bancorp Inc;Financials;USA
KALA.O;US4831191030;Kala Pharmaceuticals Inc;Healthcare;USA
LCTX.K;US53566P1093;Lineage Cell Therapeutics Inc;Healthcare;USA
SIOX.O;US8293991043;Sio Gene Therapies Inc;Healthcare;USA
ALCO.O;US0162301040;Alico Inc;Consumer Non-Cyclicals;USA
FREQ.O;US35803L1089;Frequency Therapeutics Inc;Healthcare;USA
SRCE.O;US3369011032;1st Source Corp;Financials;USA
CAC.O;US1330341082;Camden National Corp;Financials;USA
IMMR.O;US4525211078;Immersion Corp;Technology;USA
SP.O;US78469C1036;SP Plus Corp;Industrials;USA
DAWN.O;US23954D1090;Day One Biopharmaceuticals Inc;Healthcare;USA
BLBD.O;US0953061068;Blue Bird Corp;Industrials;USA
OBNK.O;US68621T1025;Origin Bancorp Inc;Financials;USA
VOXX.O;US91829F1049;VOXX International Corp;Technology;USA
BCOV.O;US10921T1016;Brightcove Inc;Technology;USA
ASMB.O;US0453961080;Assembly Biosciences Inc;Healthcare;USA
OSBC.O;US6802771005;Old Second Bancorp Inc;Financials;USA
ANIP.O;US00182C1036;ANI Pharmaceuticals Inc;Healthcare;USA
LHDX.O;US54948U1051;Lucira Health Inc;Healthcare;USA
VOR.O;US9290331084;Vor Biopharma Inc;Healthcare;USA
ADMA.O;US0008991046;ADMA Biologics Inc;Healthcare;USA
PRTK.O;US6993743029;Paratek Pharmaceuticals Inc;Healthcare;USA
IEC.O;US44949L1052;IEC Electronics Corp;Technology;USA
CCF;US16150R1041;Chase Corp;Industrials;USA
CNBKA.O;US1564321065;Century Bancorp Inc;Financials;USA
EQBK.O;US29460X1090;Equity Bancshares Inc;Financials;USA
AMAL.O;US0226711010;Amalgamated Bank;Financials;USA
PAHC.O;US71742Q1067;Phibro Animal Health Corp;Healthcare;USA
HIFS.O;US4333231029;Hingham Institution For Savings;Financials;USA
NHC;US6359061008;National Healthcare Corp;Healthcare;USA
HCKT.O;US4046091090;Hackett Group Inc;Industrials;USA
LFMD.O;US53216B1044;LifeMD Inc;Consumer Cyclicals;USA
DSGN.O;US25056L1035;Design Therapeutics Inc;Healthcare;USA
RGP.O;US76122Q1058;Resources Connection Inc;Industrials;USA
AQST.O;US03843E1047;Aquestive Therapeutics Inc;Healthcare;USA
CYCN.O;US23255M1053;Cyclerion Therapeutics Inc;Healthcare;USA
TSC.O;US89678F1003;TriState Capital Holdings Inc;Financials;USA
HSTM.O;US42222N1037;HealthStream Inc;Technology;USA
AMPE.K;US03209T1097;Ampio Pharmaceuticals Inc;Healthcare;USA
PGC.O;US7046991078;Peapack-Gladstone Financial Corp;Financials;USA
YORW.O;US9871841089;York Water Co;Utilities;USA
ZEUS.O;US68162K1060;Olympic Steel Inc;Basic Materials;USA
RSVR.O;US76119X1054;Reservoir Media Inc;Consumer Cyclicals;USA
CSSE.O;US16842Q1004;Chicken Soup for The Soul Entertainment Inc;Consumer Cyclicals;USA
IBCP.O;US4538386099;Independent Bank Corp (Michigan);Financials;USA
ULH.O;US91388P1057;Universal Logistics Holdings Inc;Industrials;USA
RLGT.K;US75025X1000;Radiant Logistics Inc;Industrials;USA
HTBK.O;US4269271098;Heritage Commerce Corp;Financials;USA
APEI.O;US02913V1035;American Public Education Inc;Academic & Educational Services;USA
FDUS.O;US3165001070;Fidus Investment Corp;Financials;USA
RVP;US76129W1053;Retractable Technologies Inc;Healthcare;USA
PASG.O;US7027121000;Passage Bio Inc;Healthcare;USA
DLTH.O;US26443V1017;Duluth Holdings Inc;Consumer Cyclicals;USA
VCTR.O;US92645B1035;Victory Capital Holdings Inc;Financials;USA
MYPS.O;US72815G1085;Playstudios Inc;Technology;USA
AMTB.O;US0235761014;Amerant Bancorp Inc;Financials;USA
MSBI.O;US5977421057;Midland States Bancorp Inc;Financials;USA
PNNT.O;US7080621045;Pennantpark Investment Corp;Financials;USA
ATRO.O;US0464331083;Astronics Corp;Industrials;USA
KBAL.O;US4942741038;Kimball International Inc;Industrials;USA
CBTX.O;US12481V1044;CBTX Inc;Financials;USA
AVRO.O;US05455M1009;AVROBIO Inc;Healthcare;USA
BVS.O;US09075A1088;Bioventus Inc;Healthcare;USA
HBNC.O;US4404071049;Horizon Bancorp Inc;Financials;USA
LAKE.O;US5117951062;Lakeland Industries Inc;Consumer Cyclicals;USA
HTBI.O;US4378721041;Hometrust Bancshares Inc;Financials;USA
TLIS.O;US87424L1089;Talis Biomedical Corp;Healthcare;USA
CYT.O;US23284P1030;Cyteir Therapeutics Inc;Healthcare;USA
CTBI.O;US2041491083;Community Trust Bancorp Inc;Financials;USA
ADV.O;US00791N1028;Advantage Solutions Inc;Consumer Cyclicals;USA
EIGR.O;US28249U1051;Eiger BioPharmaceuticals Inc;Healthcare;USA
PTVE.O;US69526K1051;Pactiv Evergreen Inc;Basic Materials;USA
GABC.O;US3738651047;German American Bancorp Inc;Financials;USA
AIM;US00901B1052;AIM ImmunoTech Inc;Healthcare;USA
HOOK.O;US43906K1007;HOOKIPA Pharma Inc;Healthcare;USA
ANGN.O;US03476J1079;Angion Biomedica Corp;Healthcare;USA
INOD.O;US4576422053;Innodata Inc;Technology;USA
TRNS.O;US8935291075;Transcat Inc;Industrials;USA
UTMD.O;US9174881089;Utah Medical Products Inc;Healthcare;USA
PHAS.O;US7172241090;PhaseBio Pharmaceuticals Inc;Healthcare;USA
PFLT.O;US70806A1060;PennantPark Floating Rate Capital Ltd;Financials;USA
MGTA.O;US55910K1088;Magenta Therapeutics Inc;Healthcare;USA
ADES.O;US00770C1018;Advanced Emissions Solutions Inc;Industrials;USA
GNLN.O;US3953301039;Greenlane Holdings Inc;Consumer Non-Cyclicals;USA
TTOO.O;US89853L1044;T2 Biosystems Inc;Healthcare;USA
TFFP.O;US87241J1043;TFF Pharmaceuticals Inc;Healthcare;USA
RBBN.O;US7625441040;Ribbon Communications Inc;Technology;USA
AGTC.O;US03820J1007;Applied Genetic Technologies Corp;Healthcare;USA
JOUT.O;US4791671088;Johnson Outdoors Inc;Consumer Cyclicals;USA
WSBF.O;US94188P1012;Waterstone Financial Inc;Financials;USA
EYPT.O;US30233G2093;EyePoint Pharmaceuticals Inc;Healthcare;USA
INFU.K;US45685K1025;InfuSystem Holdings Inc;Healthcare;USA
HOFT.O;US4390381006;Hooker Furnishings Corp;Consumer Cyclicals;USA
OCX.O;US68235C1071;OncoCyte Corp;Healthcare;USA
AKYA.O;US00974H1041;Akoya Biosciences Inc;Healthcare;USA
HMTV.O;US42365Q1031;Hemisphere Media Group Inc;Consumer Cyclicals;USA
AMOT.O;US0193301092;Allied Motion Technologies Inc;Industrials;USA
TAST.O;US14574X1046;Carrols Restaurant Group Inc;Consumer Cyclicals;USA
STXB.O;US84861D1037;Spirit of Texas Bancshares Inc;Financials;USA
SMBC.O;US8433801060;Southern Missouri Bancorp Inc;Financials;USA
GAIN.O;US3765461070;Gladstone Investment Corp;Financials;USA
ATNI.O;US00215F1075;ATN International Inc;Technology;USA
SPRO.O;US84833T1034;Spero Therapeutics Inc;Healthcare;USA
WWR;US9616842061;Westwater Resources Inc;Basic Materials;USA
POWL.O;US7391281067;Powell Industries Inc;Industrials;USA
GLAD.O;US3765351008;Gladstone Capital Corp;Financials;USA
ASPU.O;US04530L2034;Aspen Group Inc;Academic & Educational Services;USA
VSEC.O;US9182841000;VSE Corp;Industrials;USA
QMCO.O;US7479065010;Quantum Corp;Technology;USA
OMIC.O;US82933R1005;Singular Genomics Systems Inc;Healthcare;USA
XBIT.O;CA98400H1029;XBiotech Inc;Healthcare;USA
CDOR.K;US20676Y4035;Condor Hospitality Trust Inc;Real Estate;USA
NWPX.O;US6677461013;Northwest Pipe Co;Basic Materials;USA
TLGT.O;US87960W2035;Teligent Inc (NEW JERSEY);Healthcare;USA
NEXI.O;US65344D1090;Neximmune Inc;Healthcare;USA
FHTX.O;US3441741077;Foghorn Therapeutics Inc.;Healthcare;USA
DHIL.O;US25264R2076;Diamond Hill Investment Group Inc;Financials;USA
WLDN.O;US96924N1000;Willdan Group Inc;Industrials;USA
PLRX.O;US7291391057;Pliant Therapeutics Inc;Healthcare;USA
ONEW.O;US68280L1017;OneWater Marine Inc;Consumer Cyclicals;USA
PFMT.O;US71377E1055;Performant Financial Corp;Industrials;USA
CASS.O;US14808P1093;Cass Information Systems Inc;Industrials;USA
UFCS.O;US9103401082;United Fire Group Inc;Financials;USA
FMBH.O;US3208661062;First Mid Bancshares Inc;Financials;USA
STXS.K;US85916J4094;Stereotaxis Inc;Healthcare;USA
OPRT.O;US68376D1046;Oportun Financial Corp;Financials;USA
BSET.O;US0702031040;Bassett Furniture Industries Inc;Consumer Cyclicals;USA
GBS.O;US36151G1058;Gbs Inc;Healthcare;USA
USLM.O;US9119221029;United States Lime & Minerals Inc;Basic Materials;USA
TSHA.O;US8776191061;Taysha Gene Therapies Inc;Healthcare;USA
PTSI.O;US6931491061;PAM Transportation Services Inc;Industrials;USA
APEN.O;US03767D1081;Apollo Endosurgery Inc;Healthcare;USA
MBWM.O;US5873761044;Mercantile Bank Corp;Financials;USA
ASYS.O;US0323325045;Amtech Systems Inc;Industrials;USA
ETNB.O;US2825591033;89Bio Inc;Healthcare;USA
PW;US73933H1014;Power REIT;Real Estate;USA
CDAK.O;US1920101060;Codiak BioSciences, Inc.;Healthcare;USA
SIGA.O;US8269171067;SIGA Technologies Inc;Healthcare;USA
MITQ.K;US62464R1095;Moving Image Technologies Inc;Technology;USA
CALA.O;US13089P1012;Calithera Biosciences Inc;Healthcare;USA
DNAY.O;US1920031010;Codex DNA Inc;Healthcare;USA
MYO;US62857J2015;Myomo Inc;Healthcare;USA
ETTX.O;US2936141033;Entasis Therapeutics Holdings Inc;Healthcare;USA
VIA.O;US92556D1063;Via Renewables Inc;Utilities;USA
OYST.O;US69242L1061;Oyster Point Pharma Inc;Healthcare;USA
SCYX.O;US8112922005;SCYNEXIS Inc;Healthcare;USA
RLYB.O;US75120L1008;Rallybio Corp;Healthcare;USA
LVOX.O;US53838L1008;LiveVox Holdings Inc;Financials;USA
PSTX.O;US73730P1084;Poseida Therapeutics Inc;Healthcare;USA
DSS;US25614T3095;Document Security Systems Inc;Basic Materials;USA
BMEA.O;US09077A1060;Biomea Fusion Inc;Healthcare;USA
MSON.O;US6048711039;Misonix Inc;Healthcare;USA
VWTR.O;US92660E1073;Vidler Water Resources Inc;Utilities;USA
ARTNA.O;US0431132085;Artesian Resources Corp;Utilities;USA
MTRX.O;US5768531056;Matrix Service Co;Industrials;USA
HBIO.O;US4169061052;Harvard Bioscience Inc;Healthcare;USA
MPAA.O;US6200711009;Motorcar Parts of America Inc;Consumer Cyclicals;USA
MTEX.O;US5637712036;Mannatech Inc;Consumer Non-Cyclicals;USA
CSTR.O;US14070T1025;CapStar Financial Holdings Inc;Financials;USA
USAK.O;US9029251066;USA Truck Inc;Industrials;USA
SENEA.O;US8170705011;Seneca Foods Corp;Consumer Non-Cyclicals;USA
VIRX.O;US92765F1084;Viracta Therapeutics Inc;Healthcare;USA
HRZN.O;US44045A1025;Horizon Technology Finance Corp;Financials;USA
CRBP.O;US21833P1030;Corbus Pharmaceuticals Holdings Inc;Healthcare;USA
NBN.O;US66405S1006;Northeast Bank;Financials;USA
GLTA.K;KYG3R23A1081;Galata Acquisition Corp;Financials;USA
HAYN.O;US4208772016;Haynes International Inc;Basic Materials;USA
SNSE.O;US81728A1088;Sensei Biotherapeutics Inc;Healthcare;USA
LABP.O;US5150691021;Landos Biopharma Inc;Healthcare;USA
CDTX.O;US1717571079;Cidara Therapeutics Inc;Healthcare;USA
ACET.O;US0070021086;Adicet Bio Inc;Healthcare;USA
KLXE.O;US48253L2051;KLX Energy Services Holdings Inc;Energy;USA
FTSI.K;US30283W3025;FTS International Inc;Energy;USA
BRN;US0682211000;Barnwell Industries Inc;Energy;USA
BKCC.O;US0925331086;BlackRock Capital Investment Corp;Financials;USA
MRLN.O;US5711571068;Marlin Business Services Corp;Financials;USA
HROW.O;US4158581094;Harrow Health Inc;Healthcare;USA
OXSQ.O;US69181V1070;Oxford Square Capital Corp;Financials;USA
LOCO.O;US2686031079;El Pollo Loco Holdings Inc;Consumer Cyclicals;USA
ESCA.O;US2960561049;Escalade Inc;Consumer Cyclicals;USA
IKNA.O;US45175G1085;Ikena Oncology Inc;Healthcare;USA
OFLX.O;US6820951043;Omega Flex Inc;Industrials;USA
BFI.O;US12122L1017;Burgerfi International Inc;Consumer Cyclicals;USA
CMCT.O;US1255255846;CIM Commercial Trust Corp;Real Estate;USA
LCUT.O;US53222Q1031;Lifetime Brands Inc;Consumer Cyclicals;USA
COGT.O;US19240Q2012;Cogent Biosciences Inc;Healthcare;USA
FARM.O;US3076751086;Farmer Bros Co;Consumer Non-Cyclicals;USA
IGC;US45408X3089;India Globalization Capital Inc;Industrials;USA
MPB.O;US59540G1076;Mid Penn Bancorp Inc;Financials;USA
NXTC.O;US65343E1082;NextCure Inc;Healthcare;USA
SERA.O;US81749D1072;Sera Prognostics Inc;Industrials;USA
WINA.O;US9742501029;Winmark Corp;Consumer Cyclicals;USA
CARE.O;US1461031064;Carter Bank and Trust;Financials;USA
UBX.O;US91381U1016;UNITY Biotechnology Inc;Healthcare;USA
OFS.O;US67103B1008;OFS Capital Corp;Financials;USA
ZDGE.K;US98923T1043;Zedge Inc;Technology;USA
CNXN.O;US69318J1007;PC Connection Inc;Technology;USA
CYBE.O;US2325171021;CyberOptics Corp;Technology;USA
NRC.O;US6373722023;National Research Corp;Industrials;USA
SNCR.O;US87157B1035;Synchronoss Technologies Inc;Technology;USA
SCOR.O;US20564W1053;Comscore Inc;Consumer Cyclicals;USA
CCBG.O;US1396741050;Capital City Bank Group Inc;Financials;USA
AGLE.O;US00773J1034;Aeglea Bio Therapeutics Inc;Healthcare;USA
SPOK.O;US84863T1060;Spok Holdings Inc;Technology;USA
SACH.K;US78590A1097;Sachem Capital Corp;Financials;USA
ACU;US0048161048;Acme United Corp;Industrials;USA
MOFG.O;US5985111039;Midwestone Financial Group Inc (IOWA);Financials;USA
LYRA.O;US55234L1052;Lyra Therapeutics Inc;Healthcare;USA
ADMS.O;US00548A1060;Adamas Pharmaceuticals Inc;Healthcare;USA
TRIN.O;US8964423086;Trinity Capital Inc;Financials;USA
ELOX.O;US29014R1032;Eloxx Pharmaceuticals Inc;Healthcare;USA
HCCI.O;US42726M1062;Heritage-Crystal Clean Inc;Industrials;USA
BFIN.O;US06643P1049;BankFinancial Corp;Financials;USA
RELL.O;US7631651079;Richardson Electronics Ltd;Technology;USA
FCBC.O;US31983A1034;First Community Bankshares Inc;Financials;USA
FRGI.O;US31660B1017;Fiesta Restaurant Group Inc;Consumer Cyclicals;USA
RAIN.O;US75082Q1058;Rain Therapeutics Inc;Healthcare;USA
FLXS.O;US3393821034;Flexsteel Industries Inc;Consumer Cyclicals;USA
GORO.K;US38068T1051;Gold Resource Corp;Basic Materials;USA
RXST.O;US78349D1072;Rxsight Inc;Healthcare;USA
CBAY.O;US23257D1037;Cymabay Therapeutics Inc;Healthcare;USA
NRIM.O;US6667621097;Northrim BanCorp Inc;Financials;USA
AROW.O;US0427441029;Arrow Financial Corp;Financials;USA
AKUS.O;US00973J1016;Akouos Inc;Healthcare;USA
NPCE.O;US6412881053;Neuropace Inc;Healthcare;USA
NAII.O;US6388423021;Natural Alternatives International Inc;Healthcare;USA
OMGA.O;US68217N1054;Omega Therapeutics Inc;Healthcare;USA
LSF;US50736T1025;Laird Superfood Inc;Consumer Non-Cyclicals;USA
EMAN.K;US29076N2062;eMagin Corp;Technology;USA
FRST.O;US74167B1098;Primis Financial Corp;Financials;USA
SALM.O;US7940931048;Salem Media Group Inc;Consumer Cyclicals;USA
WTBA.O;US95123P1066;West Bancorporation Inc;Financials;USA
BSRR.O;US82620P1021;Sierra Bancorp;Financials;USA
SGTX.O;US82657L1070;Sigilon Therapeutics Inc;Healthcare;USA
ETON.O;US29772L1089;Eton Pharmaceuticals Inc;Healthcare;USA
HBCP.O;US43689E1073;Home Bancorp Inc;Financials;USA
SGC.O;US8683581024;Superior Group of Companies Inc;Consumer Cyclicals;USA
FISI.O;US3175854047;Financial Institutions Inc;Financials;USA
PWFL.O;US73931J1097;PowerFleet Inc;Technology;USA
INTT.K;US4611471008;inTest Corp;Industrials;USA
VYNE.O;US92941V2097;Vyne Therapeutics Inc;Healthcare;USA
NNBR.O;US6293371067;NN Inc;Industrials;USA
HURC.O;US4473241044;Hurco Companies Inc;Industrials;USA
MXC;US5927701012;Mexco Energy Corp;Energy;USA
VLGEA.O;US9271074091;Village Super Market Inc;Consumer Non-Cyclicals;USA
LRMR.O;US5171251003;Larimar Therapeutics Inc;Healthcare;USA
CRMD.O;US21900C3088;CorMedix Inc;Healthcare;USA
DAKT.O;US2342641097;Daktronics Inc;Technology;USA
ONCR.O;US68236R1032;Oncorus Inc;Healthcare;USA
TZOO.O;US89421Q2057;Travelzoo;Consumer Cyclicals;USA
TALS.O;US87410C1045;Talaris Therapeutics Inc;Healthcare;USA
NLTX.O;US64049K1043;Neoleukin Therapeutics Inc;Healthcare;USA
ALNA.O;US0181191075;Allena Pharmaceuticals Inc;Healthcare;USA
GNTY.O;US4007641065;Guaranty Bancshares Inc;Financials;USA
MRKR.O;US57055L1070;Marker Therapeutics Inc;Healthcare;USA
FEIM.O;US3580101067;Frequency Electronics Inc;Industrials;USA
MGTX.O;KYG596651029;MeiraGTx Holdings PLC;Healthcare;USA
SCPS.O;US8091711015;Scopus Biopharma Inc;Healthcare;USA
CFB.O;US22766M1099;Crossfirst Bankshares Inc;Financials;USA
FSBC.O;US33830T1034;Five Star Bancorp;Financials;USA
USIO.O;US9173131080;Usio Inc;Industrials;USA
DLA;US2473681037;Delta Apparel Inc;Consumer Cyclicals;USA
ELEV.O;US28623U1016;Elevation Oncology Inc;Healthcare;USA
INDT.O;US45580R1032;Indus Realty Trust Inc;Real Estate;USA
ENSV.K;US29358Y2019;Enservco Corp;Energy;USA
TIG.O;US89457R1014;Trean Insurance Group Inc;Financials;USA
IDN.O;US45817G2012;Intellicheck Inc;Technology;USA
SSY;US86737U1025;SunLink Health Systems Inc;Consumer Non-Cyclicals;USA
PLPC.O;US7404441047;Preformed Line Products Co;Industrials;USA
INBK.O;US3205571017;First Internet Bancorp;Financials;USA
RNDB.O;US7523781091;Randolph Bancorp Inc;Financials;USA
GRAY.O;US38942Q1031;Graybug Vision Inc;Healthcare;USA
INUV.K;US46122W2044;Inuvo Inc;Technology;USA
OGEN.K;US6840233026;Oragenics Inc;Healthcare;USA
WHF.O;US96524V1061;WhiteHorse Finance Inc;Financials;USA
KRT.O;US48563L1017;Karat Packaging Inc;Basic Materials;USA
FBIZ.O;US3193901002;First Business Financial Services Inc;Financials;USA
PTMN.O;US73688F2011;Portman Ridge Finance Corp;Financials;USA
ACRX.O;US00444T1007;AcelRx Pharmaceuticals Inc;Healthcare;USA
DGICA.O;US2577012014;Donegal Group Inc;Financials;USA
CMLS.O;US2310828015;Cumulus Media Inc;Consumer Cyclicals;USA
CBAN.O;US19623P1012;Colony Bankcorp Inc;Financials;USA
OPTN.O;US68404V1008;OptiNose Inc;Healthcare;USA
RBB.O;US74930B1052;RBB Bancorp;Financials;USA
LEGH.O;US52472M1018;Legacy Housing Corp;Consumer Cyclicals;USA
AMNB.O;US0277451086;American National Bankshares Inc;Financials;USA
LNDC.O;US5147661046;Landec Corp;Consumer Non-Cyclicals;USA
HMPT.O;US43734L1061;Home Point Capital Inc;Financials;USA
SUNS.O;US83416M1053;SLR Senior Investment Corp;Financials;USA
HBT.O;US4041111067;HBT Financial Inc;Financials;USA
BHB;US0668491006;Bar Harbor Bankshares;Financials;USA
ATXS.O;US04635X1028;Astria Therapeutics Inc;Healthcare;USA
SFST.O;US8428731017;Southern First Bancshares Inc;Financials;USA
SYN;US87164U2015;Synthetic Biologics Inc;Healthcare;USA
SCPH.O;US8106481059;scPharmaceuticals Inc;Healthcare;USA
CVLY.O;US1920251048;Codorus Valley Bancorp Inc;Financials;USA
OTIC.O;US68906L1052;Otonomy Inc;Healthcare;USA
OVID.O;US6904691010;Ovid Therapeutics Inc;Healthcare;USA
ACOR.O;US00484M6012;Acorda Therapeutics Inc;Healthcare;USA
SBEV.K;US84862C2035;Splash Beverage Group Inc;Consumer Non-Cyclicals;USA
MCBC.O;US5542251021;Macatawa Bank Corp;Financials;USA
RRBI.O;US75686R2022;Red River Bancshares Inc;Financials;USA
GAIA.O;US36269P1049;Gaia Inc;Consumer Cyclicals;USA
STRR.O;US85513Q1031;Star Equity Holdings Inc;Healthcare;USA
BMTX.K;US05591L1070;Bm Technologies Inc;Technology;USA
EQ.O;US29446K1060;Equillium Inc;Healthcare;USA
APTX.O;US03836N1037;Aptinyx Inc;Healthcare;USA
GWRS.O;US3794631024;Global Water Resources Inc;Utilities;USA
RCOR.K;US75989E1064;Renovacor Inc;Healthcare;USA
DBTX.O;US24343R1068;Decibel Therapeutics Inc;Healthcare;USA
BTTR.K;US08771Y3036;Better Choice Company Inc;Consumer Non-Cyclicals;USA
CECE.O;US1251411013;CECO Environmental Corp;Industrials;USA
PCB.O;US69320M1099;PCB Bancorp;Financials;USA
LBC.O;US5505501073;Luther Burbank Corp;Financials;USA
FNCH.O;US31773D1019;Finch Therapeutics Group Inc;Healthcare;USA
ISR;US46489V1044;IsoRay Inc;Healthcare;USA
JOB;US36165A1025;GEE Group Inc;Industrials;USA
KVHI.O;US4827381017;KVH Industries Inc;Technology;USA
MRAM.O;US30041T1043;Everspin Technologies Inc;Technology;USA
COHN.K;US19249M1027;Cohen & Company Inc;Financials;USA
KLDO.O;US4833471000;Kaleido Biosciences Inc;Healthcare;USA
TCDA.O;US89610F1012;Tricida Inc;Healthcare;USA
FLNT.O;US34380C1027;Fluent Inc;Consumer Cyclicals;USA
TERN.O;US8808811074;Terns Pharmaceuticals Inc;Healthcare;USA
IMBI.O;US4524652066;iMedia Brands Inc;Consumer Cyclicals;USA
PMBC.O;US6945521002;Pacific Mercantile Bancorp;Financials;USA
BFST.O;US12326C1053;Business First Bancshares Inc;Financials;USA
CCNE.O;US1261281075;CNB Financial Corp;Financials;USA
XOMA.O;US98419J2069;XOMA Corp;Healthcare;USA
TBNK.O;US88145X1081;Territorial Bancorp Inc;Financials;USA
AIRT.O;US0092071010;Air T Inc;Industrials;USA
ICMB.O;US46090R1041;Investcorp Credit Management BDC Inc;Financials;USA
EVI;US26929N1028;EVI Industries Inc;Industrials;USA
PFIS.O;US7110401053;Peoples Financial Services Corp;Financials;USA
BRBS.K;US0958251052;Blue Ridge Bankshares Inc;Financials;USA
TMBR.K;US8870801094;Timber Pharmaceuticals Inc;Healthcare;USA
BBQ.O;US05551A1097;BBQ Holdings Inc;Consumer Cyclicals;USA
SYPR.O;US8716551069;Sypris Solutions Inc;Consumer Cyclicals;USA
GMTX.O;US36870G1058;Gemini Therapeutics Inc;Healthcare;USA
MRBK.O;US58958P1049;Meridian Corp;Financials;USA
VOLT.K;US9287031077;Volt Information Sciences Inc;Industrials;USA
LGL;US50186A1088;LGL Group Inc;Industrials;USA
