RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
ARTH.PK;US03939W1099;Arch Therapeutics Inc;Healthcare;USA
CBNT.PK;US12508X1090;C-Bond Systems Inc;Consumer Cyclicals;USA
BRFH.PK;US0675321014;Barfresh Food Group Inc;Consumer Non-Cyclicals;USA
CAWW.PK;US1248671026;CCA Industries Inc;Consumer Non-Cyclicals;USA
USRM.PK;US90350U1007;US Stem Cell Inc;Healthcare;USA
AMFL.PK;US0260401056;American Films Inc;Consumer Cyclicals;USA
NWPG.PK;US6518751069;Newport Gold Inc;Basic Materials;USA
PRSI.PK;US7372121001;Portsmouth Square Inc;Consumer Cyclicals;USA
MCEM.PK;US6090313072;Monarch Cement Co;Basic Materials;USA
SBSAA.PK;US8464258339;Spanish Broadcasting System Inc;Consumer Cyclicals;USA
ZDPY.PK;US98978X2080;Zoned Properties Inc;Real Estate;USA
ECIA.PK;US29254Q1040;Encision Inc;Healthcare;USA
HMPQ.PK;US42370P2074;HempAmericana Inc;Healthcare;USA
AURI.PK;US0515491035;Auri Inc;Consumer Cyclicals;USA
HERB.PK;US98508U1043;Yasheng Group;Consumer Non-Cyclicals;USA
RCAR.PK;US75988J1060;RenovaCare Inc;Healthcare;USA
PURE.PK;US74621T2096;PURE Biosciences Inc;Consumer Non-Cyclicals;USA
PFHO.PK;US69439P4072;Pacific Health Care Organization Inc;Healthcare;USA
PLFF.PK;US6873111008;Orpheum Property Inc;Real Estate;USA
ENGA.PK;US29282Q1004;Engage Mobility Inc;Consumer Cyclicals;USA
TCOR.PK;US89468R1086;TreeCon Resources Inc;Basic Materials;USA
GPOX.PK;US38402T1007;GPO Plus Inc;Consumer Cyclicals;USA
MSLP.PK;US6273352012;MusclePharm Corp;Consumer Non-Cyclicals;USA
SIPC.PK;US7842762061;SIPP Industries Inc;Consumer Non-Cyclicals;USA
BMCS.PK;US0906993078;Biotech Medics Inc;Healthcare;USA
EVLI.PK;US3003623085;Everlert Inc;Real Estate;USA
ENDV.PK;US29272H3003;Endonovo Therapeutics Inc;Healthcare;USA
BLUU.PK;US09609D2062;Blue Water Global Group Inc;Consumer Cyclicals;USA
SNNC.PK;US82572P1003;Sibannac Inc;Healthcare;USA
NPHC.PK;US67060U2087;Nutra Pharma Corp;Healthcare;USA
OSCI.PK;US68804P1093;Osceola Gold Inc;Basic Materials;USA
BSHI.PK;US10011B2007;Boss Holdings Inc;Consumer Cyclicals;USA
CBMJ.PK;US20849C1062;Conservative Broadcast Media & Journalism Inc;Consumer Non-Cyclicals;USA
LVVP.PK;US53227M1071;Lightstone Value Plus Real Estate Investment Trust V Inc;Real Estate;USA
TVPC.PK;US90177L1017;Twin Vee Powercats Inc;Consumer Cyclicals;USA
TORM.PK;US8908783090;TOR Minerals International Inc;Basic Materials;USA
CILZ.PK;US1440333052;Carolina Mills Inc;Consumer Cyclicals;USA
CMGO.PK;US1257491019;CMG Holdings Group Inc;Consumer Cyclicals;USA
AWON.PK;US03740J1079;A1 Group Inc;Consumer Cyclicals;USA
PEGX.PK;US70557X1072;Pegasus Companies Inc;Consumer Cyclicals;USA
MHGU.PK;US59000K3095;Meritage Hospitality Group Inc;Consumer Cyclicals;USA
FPVD.PK;US34520J2078;Force Protection Video Equipment Corp;Consumer Cyclicals;USA
HLTT.PK;US42227P1030;Healthtech Solutions Inc;Healthcare;USA
CLWY.PK;US1312551013;Calloway's Nursery Inc;Consumer Cyclicals;USA
JNSH.PK;US46622M1027;JNS Holdings Corp;Consumer Cyclicals;USA
TRRI.PK;US89656L1035;Trinity Resources Inc;Basic Materials;USA
SGIC.PK;US86278B1098;Strategic Realty Trust Inc;Real Estate;USA
CAOX.PK;US1305051005;California Orchard Co;Consumer Non-Cyclicals;USA
SIBE.PK;US8257841010;Sibling Group Holdings Inc;Academic & Educational Services;USA
PUBC.PK;US74624L2034;PureBase Corp;Basic Materials;USA
AJOY.PK;US0547611014;Ayujoy Herbals Ltd;Healthcare;USA
FPCG.PK;US33613R2094;First Physicians Capital Group Inc;Healthcare;USA
HRCR.PK;US4278481068;Hershey Creamery Co;Consumer Non-Cyclicals;USA
WXMN.PK;US9441245027;Waxman Industries Inc;Consumer Cyclicals;USA
QSAM.PK;US74738N1037;Qsam Biosciences Inc;Healthcare;USA
PVCT.PK;US74373P1084;Provectus Biopharmaceuticals Inc;Healthcare;USA
HHSE.PK;US4106851011;Hannover House Inc;Consumer Cyclicals;USA
PARF.PK;US6990581034;Paradise Inc;Consumer Non-Cyclicals;USA
BFNH.PK;US09064C2061;BioForce Nanosciences Holdings Inc;Consumer Cyclicals;USA
FCNE.PK;US3508661093;Four Corners Inc;Consumer Cyclicals;USA
NSYC.PK;US6378581010;National Stock Yards Co;Consumer Non-Cyclicals;USA
OMTK.PK;US68215W1071;Omnitek Engineering Corp;Consumer Cyclicals;USA
SPGZ.PK;US84763M2017;Spectrum Group International Inc;Basic Materials;USA
VAPR.PK;US9221051017;Vaporbrands International Inc;Consumer Non-Cyclicals;USA
GRPS.PK;US3807081076;Gold River Productions Inc;Healthcare;USA
CDBT.PK;US16944C1080;China Dasheng Biotechnology Co;Healthcare;USA
WRLC.PK;US97349V1070;Windrock Land Co;Consumer Non-Cyclicals;USA
AMHG.PK;US02362J1060;Amergent Hospitality Group Inc;Consumer Cyclicals;USA
TALN.PK;US87484F1084;Talon International Inc;Consumer Cyclicals;USA
NUUU.PK;US7594081074;Rejuvel Bio-Sciences Inc;Consumer Non-Cyclicals;USA
JADA.PK;US4698712068;Jadeart Group Inc;Consumer Cyclicals;USA
VRUS.PK;US92537A2050;Verus International Inc;Consumer Non-Cyclicals;USA
AHFI.PK;US00387N1028;Absolute Health and Fitness Inc;Consumer Cyclicals;USA
TNGL.PK;US8903082084;Tonogold Resources Inc;Basic Materials;USA
MRTI.PK;US57774B1098;Maxus Realty Trust Inc;Real Estate;USA
NAFS.PK;US65670R1023;Voycare Inc;Healthcare;USA
HDII.PK;US44914V1044;Hypertension Diagnostics Inc;Healthcare;USA
LSFP.PK;US50203G1040;LFTD Partners Inc;Consumer Non-Cyclicals;USA
ICNB.PK;US45107V3069;Iconic Brands Inc;Consumer Non-Cyclicals;USA
BRAV.PK;US10566Y1001;Bravada International Ltd;Consumer Cyclicals;USA
IDND.PK;US4594071023;International Dispensing Corp;Basic Materials;USA
ZNNC.PK;US98906U3005;Zann Corp;Healthcare;USA
ARAT.PK;US0387471016;Arax Holdings Corp.;Consumer Cyclicals;USA
BRZL.PK;US80622F1066;Scepter Holdings Inc;Consumer Non-Cyclicals;USA
INBP.PK;US45811V1052;Integrated Biopharma Inc;Healthcare;USA
PHCG.PK;US74625M1018;Pure Harvest Corporate Group Inc;Healthcare;USA
UVSS.PK;US9138542041;Universal Systems Inc;Healthcare;USA
PTAM.PK;US7375491054;Potash America Inc;Basic Materials;USA
VINS.PK;US9273451081;Vindicator Silver-Lead Mining Co;Basic Materials;USA
CHUC.PK;US16077A2006;Charlie's Holdings Inc;Consumer Non-Cyclicals;USA
BSND.PK;US1011331063;Boston Sand & Gravel Co;Basic Materials;USA
WRIT.PK;US9825492062;WRIT Media Group Inc;Consumer Cyclicals;USA
CRKR.PK;US22552C1099;Creek Road Miners Inc;Consumer Cyclicals;USA
GEGR.PK;US36255Q1085;National Health Scan;Healthcare;USA
BKUH.PK;US0575862083;Bakhu Holdings Corp;Basic Materials;USA
KWBT.PK;US49834X2053;Kiwa Bio-Tech Products Group Corp;Basic Materials;USA
BWTL.PK;US10259P1012;Bowlin Travel Centers Inc;Consumer Cyclicals;USA
VIRA.PK;US9276471078;Viratech Corp;Consumer Cyclicals;USA
ERGO.PK;US29384E1047;Entia Biosciences Inc;Healthcare;USA
CNFN.PK;US12529C1009;Cfn Enterprises Inc;Consumer Cyclicals;USA
ASPZ.PK;US04517L1017;Asia Properties Inc;Real Estate;USA
DFCO.PK;US2354964031;Dalrada Financial Corp;Healthcare;USA
KOAN.PK;US76090M1027;Resonate Blends Inc;Healthcare;USA
GTNM.PK;US38123Q1040;Golden Time Network Marketing Ltd;Consumer Cyclicals;USA
SVIN.PK;US8064032001;Scheid Vineyards Inc;Consumer Non-Cyclicals;USA
MXSG.PK;US5930572012;Mexus Gold US;Basic Materials;USA
VRTB.PK;US92549X4097;Vestin Realty Mortgage II Inc;Real Estate;USA
NBIO.PK;US63108Q1013;Nascent Biotech Inc;Healthcare;USA
WYPH.PK;US9467552041;Waypoint Biomedical Holdings Inc;Healthcare;USA
AMCT.PK;US02554H1086;American Education Center Inc;Consumer Non-Cyclicals;USA
THMG.PK;US8860431084;Thunder Mountain Gold Inc;Basic Materials;USA
LTRE.PK;US5220151063;Learning Tree International Inc;Academic & Educational Services;USA
SRUS.PK;US8631541005;Ashcroft Homes Corp;Consumer Cyclicals;USA
FUTS.PK;US36118M1045;Future Science Holdings Inc;Basic Materials;USA
PCYN.PK;US7428063009;Procyon Corp;Healthcare;USA
CTGO.PK;US21077F1003;Contango ORE Inc;Basic Materials;USA
NSTM.PK;US67001V1098;Novelstem International Corp;Healthcare;USA
MDXL.PK;US58504K1043;Medixall Group Inc;Healthcare;USA
DREM.PK;US26154M1009;Dream Homes & Development Corp;Consumer Cyclicals;USA
CAPV.PK;US1268801032;Cabo Verde Capital Inc;Real Estate;USA
GSTX.PK;US38890A1007;Graphene & Solar Technologies Ltd;Basic Materials;USA
ASNB.PK;US28265K1060;Ekimas Corp;Healthcare;USA
BDGY.PK;US10874R2013;Bridgeway National Corp.;Consumer Non-Cyclicals;USA
BRGC.PK;US1094761012;BrightRock Gold Corp;Healthcare;USA
URBT.PK;US9170682077;Urban Television Network Corp;Consumer Cyclicals;USA
ELIO.PK;US28661D1028;Elio Motors Inc;Consumer Cyclicals;USA
BICX.PK;US09073C2052;BioCorRx Inc;Healthcare;USA
GENH.PK;US37149E1038;Generation Hemp Inc;Real Estate;USA
GBLX.PK;US3615441090;GB Sciences Inc;Healthcare;USA
CRYO.PK;US0253001046;American Cryostem Corp;Healthcare;USA
DYNR.PK;US2680731039;Dynaresource Inc;Basic Materials;USA
WINR.PK;US82887P2092;Simplicity Esports and Gaming Co;Consumer Cyclicals;USA
WDRP.PK;US93369T1060;Wanderport Corp;Consumer Non-Cyclicals;USA
CMPX.PK;US20454B1044;Compass Therapeutics, Inc.;Healthcare;USA
UAHC.PK;US90934C1053;United American Healthcare Corp;Healthcare;USA
PCOK.PK;US6947011036;Pacific Oak Strategic Opportunity REIT Inc;Real Estate;USA
RVIV.PK;US76151R1077;Reviv3 Procare Co;Consumer Non-Cyclicals;USA
JAMN.PK;US4707511089;Jammin Java Corp;Consumer Non-Cyclicals;USA
URHG.PK;US91137R1059;United Resource Holdings Group Inc;Basic Materials;USA
EWLU.PK;US58985T2024;Merion Inc;Consumer Non-Cyclicals;USA
PROM.PK;US74346J1060;Propel Media Inc;Consumer Cyclicals;USA
SIGO.PK;US8677442035;Sunset Island Group Inc;Healthcare;USA
WCVC.PK;US9522131062;West Coast Ventures Group Corp;Consumer Cyclicals;USA
CBSC.PK;US12506E1038;CB Scientific Inc;Healthcare;USA
EMDF.PK;US26875D1081;XL Rent Inc;Healthcare;USA
NOBH.PK;US6548921088;Nobility Homes Inc;Real Estate;USA
ABMC.PK;US0246001087;American Bio Medica Corp;Healthcare;USA
BCCI.PK;US0675943098;Baristas Coffee Company Inc;Consumer Cyclicals;USA
MVES.PK;US62459P3082;Movie Studio Inc;Consumer Cyclicals;USA
HYEX.PK;US42227D1000;Healthy Extracts Inc;Healthcare;USA
OWPC.PK;US68248W1080;One World Pharma Inc;Healthcare;USA
SPIN.PK;US84856X1063;Spine Injury Solutions Inc;Healthcare;USA
ONVC.PK;US68275E1047;Online Vacation Center Holdings Corp;Consumer Cyclicals;USA
NUNZ.PK;US67097W1027;Nunzia Pharmaceutical Corp;Healthcare;USA
SAKL.PK;US7857652074;Sack Lunch Productions Inc;Consumer Cyclicals;USA
EMOR.PK;US57387H1059;Healixa Inc;Healthcare;USA
MDWK.PK;US5828291071;Mdwerks Inc;Healthcare;USA
STLY.PK;US42834P2074;HG Holdings Inc;Consumer Cyclicals;USA
TOFB.PK;US88906B1052;Tofutti Brands Inc;Consumer Non-Cyclicals;USA
FAME.PK;US3384902041;Flamemaster Corp;Basic Materials;USA
AMNC.PK;US03153A1060;Amincor Inc;Consumer Non-Cyclicals;USA
ONOV.PK;US14838T1051;BioNovelus Inc;Consumer Cyclicals;USA
ARAO.PK;US05153V1052;AuraSource Inc;Basic Materials;USA
ETST.PK;US2703111037;Earth Science Tech Inc;Healthcare;USA
CMXC.PK;US15115X1072;Cell MedX Corp;Healthcare;USA
MCPB.PK;US6208741073;MT. Carmel Public Utility Co;Utilities;USA
WSHE.PK;US39537G1040;Greenlink International Inc;Healthcare;USA
MAAL.PK;US57061M1071;Marketing Alliance Inc;Consumer Cyclicals;USA
MDMN.PK;US58489M1099;Medinah Minerals Inc;Basic Materials;USA
AGGL.PK;US00857A1016;AgTech Global International Inc;Academic & Educational Services;USA
MASN.PK;US56066P1075;Maison Luxe Inc;Consumer Cyclicals;USA
HAZH.PK;US4213771029;Haz Holdings Inc;Consumer Cyclicals;USA
LPHM.PK;US5240381062;Lee Pharmaceuticals;Consumer Non-Cyclicals;USA
CRVH.PK;US16870R2022;Chilco River Holdings Inc;Consumer Cyclicals;USA
BWMG.PK;US1158672022;Brownie's Marine Group Inc;Consumer Cyclicals;USA
GBCSD.PK;US8162911080;Selectis Health Inc;Healthcare;USA
RWGI.PK;US7748531057;Rodedawg International Industries Inc;Consumer Cyclicals;USA
VGTL.PK;US9255431002;VGTel Inc;Consumer Cyclicals;USA
EGDD.PK;US2764861074;Eastern Goldfields Inc;Basic Materials;USA
MHTX.PK;US5631221000;Manhattan Scientifics Inc;Healthcare;USA
BSPK.PK;US08634Q1094;Bespoke Extracts Inc;Healthcare;USA
CMPD.PK;US2049144023;CompuMed Inc;Healthcare;USA
SPUP.PK;US82963W1027;Sipup Corp;Consumer Non-Cyclicals;USA
STCB.PK;US85526F2011;Starco Brands Inc;Consumer Cyclicals;USA
HUMT.PK;US4448861058;Humatech Inc;Basic Materials;USA
FWDG.PK;US36117M1053;FutureWorld Corp;Healthcare;USA
EWRC.PK;US3005755034;Eworldcompanies Inc;Consumer Cyclicals;USA
RNGG.PK;US7598232061;Reno Gold Corp;Basic Materials;USA
MTPP.PK;US6242991031;Mountaintop Properties Inc;Real Estate;USA
WRMK.PK;US94184W1009;Watermark Lodging Trust Inc;Real Estate;USA
GTHR.PK;US37185E3062;GeneThera Inc;Healthcare;USA
ALRT.PK;US0016301022;ALR Technologies Inc;Healthcare;USA
SNBH.PK;US81728V1026;Sentient Brands Holdings Inc;Healthcare;USA
CNVT.PK;US12660F1021;CVF Technologies Corp;Consumer Cyclicals;USA
ECGR.PK;US07831X1072;Bellatora Inc;Consumer Non-Cyclicals;USA
RAFI.PK;US7588474046;Regency Affiliates Inc;Real Estate;USA
CPWY.PK;US18451W1053;Clean Energy Pathways Inc;Utilities;USA
WWIO.PK;US98212D3070;Wowio Inc;Consumer Non-Cyclicals;USA
FDBH.PK;US35052R1032;Founders Bay Holdings;Healthcare;USA
PDRX.PK;US6932981011;PD-RX Pharmaceuticals Inc;Healthcare;USA
LRGR.PK;US5502632061;Luminar Media Group Inc;Consumer Cyclicals;USA
FMBV.PK;US35968B1017;Full Motion Beverage Inc;Consumer Non-Cyclicals;USA
BABB.PK;US0551831078;BAB Inc;Consumer Cyclicals;USA
CNHC.PK;US16939U2042;China Health Management Corp;Healthcare;USA
FTDL.PK;US33766M1062;FirsTime Design Ltd;Consumer Cyclicals;USA
PGOL.PK;US70337F1030;Patriot Gold Corp;Basic Materials;USA
WCRS.PK;US9578813035;Western Capital Resources Inc;Consumer Cyclicals;USA
FMHG.PK;US3031331024;Fah Mai Holdings Group Inc;Healthcare;USA
BSTG.PK;US09074M2026;Biostage Inc;Healthcare;USA
KITL.PK;US4977871015;Kisses From Italy Inc;Consumer Cyclicals;USA
BRRE.PK;US0960053017;Blue Ridge Real Estate Co;Consumer Cyclicals;USA
VYCO.PK;US92921M2035;Vycor Medical Inc;Healthcare;USA
ACBM.PK;US0048921052;ACRO Biomedical Co Ltd;Consumer Non-Cyclicals;USA
MOBQ.PK;US60743F5089;Mobiquity Technologies Inc;Consumer Cyclicals;USA
VIVC.PK;US9285341064;Vivic Corp;Consumer Cyclicals;USA
NWYU.PK;US6501491079;New You Inc;Consumer Non-Cyclicals;USA
EVCI.PK;US26926P3082;EVCI Career Colleges Holding Corp;Academic & Educational Services;USA
ARHN.PK;US03957P3091;Archon Corp;Consumer Cyclicals;USA
MSSV.PK;US59071L1035;Meso Numismatics Inc;Consumer Cyclicals;USA
USNU.PK;US90336K1016;US Neurosurgical Holdings Inc;Healthcare;USA
BDPT.PK;US09072U1079;BioAdaptives Inc;Consumer Non-Cyclicals;USA
CMOT.PK;US2315551034;Curtiss Motorcycle Company Inc;Consumer Cyclicals;USA
PDMI.PK;US69900Q8841;Paradigm Medical Industries Inc;Healthcare;USA
BRVO.PK;US10568F2083;Bravo Multinational Inc;Basic Materials;USA
GCCO.PK;US3648561047;Garden City Co;Real Estate;USA
VULC.PK;US9291361098;Vulcan International Corp;Consumer Cyclicals;USA
CFTN.PK;US1869041087;Clifton Mining Co;Real Estate;USA
ACTX.PK;US00791F1093;Advanced Container Technologies Inc;Basic Materials;USA
FUTL.PK;US36117L1070;FutureLand Corp;Real Estate;USA
CNSC.PK;US13766W1062;CannAssist International Corp;Healthcare;USA
VASO.PK;US92233F1021;Vaso Corp;Healthcare;USA
LPTV.PK;US54352F1075;Loop Media Inc;Consumer Cyclicals;USA
MCET.PK;US62544S2005;Multicell Technologies Inc;Healthcare;USA
BNCM.PK;US1016261091;24/7 Labs Corp;Healthcare;USA
CRPE.PK;US1986841021;Columbian Rope Co;Consumer Cyclicals;USA
MNPP.PK;US5891611080;Merchants' National Properties Inc;Real Estate;USA
SMPR.PK;US8536162097;Standard Metals Processing Inc;Basic Materials;USA
TUXS.PK;US9011441055;Tuxis Corp;Real Estate;USA
MHPC.PK;US56469P2092;Manufactured Housing Properties Inc;Real Estate;USA
TXSP.PK;US87677K1043;Taxus Pharmaceuticals Holdings Inc;Consumer Non-Cyclicals;USA
HLWD.PK;US0204102059;Almost Never Films Inc;Consumer Cyclicals;USA
DRWN.PK;US00089L1070;Quantum Medical Transport Inc;Healthcare;USA
RCIT.PK;US75846B1052;Reelcause Inc;Basic Materials;USA
EXDI.PK;US30066P2011;Exactus Inc;Healthcare;USA
SPBV.PK;US84920J1097;Sports Pouch Beverage Company Inc;Basic Materials;USA
COEP.PK;US19207C1045;Coeptis Therapeutics Inc;Healthcare;USA
DNAX.PK;US23328Q3074;DNA Brands Inc;Consumer Non-Cyclicals;USA
NPTX.PK;US64132Q1094;Neuropathix Inc;Healthcare;USA
RWMI.PK;US75885U1051;Regalworks Media Inc;Consumer Non-Cyclicals;USA
HOOB.PK;US4364341044;Holobeam Inc;Real Estate;USA
GDMK.PK;US3794391025;Global Diversified Marketing Group Inc;Consumer Non-Cyclicals;USA
BRSE.PK;US11134W2044;Broadside Enterprises Inc;Consumer Cyclicals;USA
SKTP.PK;US83087Y1073;Skytop Lodge Corp;Consumer Cyclicals;USA
USAQ.PK;US90350R1077;USA Equities Corp;Healthcare;USA
BLXX.PK;US0952261065;Blox Inc;Basic Materials;USA
MMND.PK;US57640Q1085;Mastermind Inc;Consumer Cyclicals;USA
EGBB.PK;US27031P2092;Earth Gen-Biofuel Inc;Consumer Non-Cyclicals;USA
CORG.PK;US21850P2002;Cordia Corp;Consumer Cyclicals;USA
SRLY.PK;US8437581031;Southern Realty Co;Real Estate;USA
MNTR.PK;US5871831047;Mentor Capital Inc;Healthcare;USA
MCVT.PK;US59982U1016;Mill City Ventures III Ltd;Consumer Cyclicals;USA
NRPR.PK;US67072S2095;Nutri Pharmaceuticals Research Inc;Consumer Non-Cyclicals;USA
SGDH.PK;US7841792028;SGD Holdings Ltd;Consumer Cyclicals;USA
BERI.PK;US09547W2098;Blue Earth Resources Inc;Consumer Cyclicals;USA
WTCG.PK;US92934S5029;W Technologies Inc;Consumer Cyclicals;USA
ABVG.PK;US00831F1012;Affinity Beverage Group Inc;Consumer Non-Cyclicals;USA
TQLB.PK;US8913322074;Torque Lifestyle Brands Inc;Consumer Non-Cyclicals;USA
KEGS.PK;US6823281091;1812 Brewing Company Inc;Consumer Non-Cyclicals;USA
YRIV.PK;US98475Y1055;Yangtze River Port and Logistics Ltd;Real Estate;USA
AGIN.PK;US02640K1079;American Graphite Technologies Inc;Basic Materials;USA
EUSP.PK;US29881X1000;EuroSite Power Inc;Utilities;USA
FMNJ.PK;US3538792082;Franklin Mining Inc;Basic Materials;USA
BUHF.PK;US1180431082;Buck Hill Falls Co;Consumer Cyclicals;USA
WPHM.PK;US9756571074;Winston Pharmaceuticals Inc;Healthcare;USA
IVRO.PK;US4618531036;Invitro International;Healthcare;USA
VCBDQ.PK;US92849U1051;Vitalibis Inc;Consumer Cyclicals;USA
HTRC.PK;US4456721087;Hunter Creek Mining Co;Basic Materials;USA
SADL.PK;US7863271067;William H Sadlier Inc;Consumer Cyclicals;USA
QYBX.PK;US74737T1016;Qian Yuan Baixing Inc;Consumer Cyclicals;USA
GEMZ.PK;US36870K1060;GEMXX Corp;Consumer Cyclicals;USA
GTHP.PK;US40171F5017;Guided Therapeutics Inc;Healthcare;USA
NFTI.PK;US6548651040;No Fire Technologies Inc;Basic Materials;USA
HCYT.PK;US4041241096;H-Cyte Inc;Healthcare;USA
PSIX.PK;US73933G2021;Power Solutions International Inc;Consumer Cyclicals;USA
NMEX.PK;US6654161032;Northern Minerals & Exploration Ltd;Basic Materials;USA
PGUZ.PK;US70557B1052;Pegasus Pharmaceuticals Inc;Healthcare;USA
ISCO.PK;US4603782016;International Stem Cell Corp;Healthcare;USA
PGVI.PK;US74345K2033;Promithian Global Ventures Inc;Basic Materials;USA
PRMK.PK;US7427172009;ProConcept Marketing Group Inc;Consumer Cyclicals;USA
KOSK.PK;US68246L1044;One Step Vending Corp;Consumer Non-Cyclicals;USA
VIVK.PK;US92852R3049;Vivakor Inc;Healthcare;USA
CRXM.PK;US8767671048;Gene Biotherapeutics Inc;Healthcare;USA
MYSN.PK;US6286351043;Myson Group Inc;Basic Materials;USA
SITOQ.PK;US82988R2031;SITO Mobile Ltd;Consumer Cyclicals;USA
XSNX.PK;US67001N1072;NovAccess Global Inc;Healthcare;USA
FJHL.PK;US35113E2081;Fovea Jewelry Holdings Ltd;Consumer Cyclicals;USA
TURV.PK;US90207B1070;Two Rivers Water & Farming Co;Utilities;USA
BINP.PK;US09076D1019;Bionoid Pharma Inc;Healthcare;USA
BDCM.PK;US11132C2008;Broadcast Marketing Group Inc;Consumer Cyclicals;USA
ANAS.PK;US02154R2094;Alternaturals Inc;Healthcare;USA
BMRK.PK;US08161T2033;Benchmark Energy Corp;Basic Materials;USA
GRMC.PK;US3814311052;Goldrich Mining Co;Basic Materials;USA
TZPC.PK;US88343P4028;ThermaFreeze Products Corp;Basic Materials;USA
IMII.PK;US45327U2033;Inception Mining Inc;Basic Materials;USA
NXEN.PK;US65343D1000;Nexien Biopharma Inc;Healthcare;USA
PRMD.PK;US74167A1016;Primemd Inc;Healthcare;USA
ASSF.PK;US04546A1007;Assisted 4 Living Inc;Healthcare;USA
YGYI.PK;US9875372065;Youngevity International Inc;Consumer Cyclicals;USA
GFMH.PK;US3817151018;Goliath Film and Media Holdings;Consumer Cyclicals;USA
RGIN.PK;US75887Q1022;Regenicin Inc;Healthcare;USA
GCGX.PK;US37891L2060;Global Consortium Inc;Consumer Non-Cyclicals;USA
USBC.PK;US9033262059;US BioTec Inc;Basic Materials;USA
CPMV.PK;US61945M1018;Mosaic Immunoengineering Inc;Healthcare;USA
MFST.PK;US58471B2025;Medifirst Solutions Inc;Healthcare;USA
SSOK.PK;US8678912028;Sunstock Inc;Consumer Cyclicals;USA
VNJA.PK;US9220601085;Vanjia Corp;Consumer Cyclicals;USA
DKGR.PK;US91338J2096;Universal Apparel & Textile Co;Consumer Cyclicals;USA
HYDI.PK;US4490011065;Hydromer Inc;Basic Materials;USA
SYUP.PK;US00180L1052;ANBC Inc;Healthcare;USA
GHMP.PK;US38209G1031;Good Hemp Inc;Consumer Non-Cyclicals;USA
STHI.PK;US85208W1009;Sprout Tiny Homes Inc;Consumer Cyclicals;USA
KENS.PK;US4890842028;Kenilworth Systems Corp;Consumer Cyclicals;USA
ACUR.PK;US00509L8028;Acura Pharmaceuticals Inc;Healthcare;USA
BLEG.PK;US10528L1052;Branded Legacy Inc;Consumer Non-Cyclicals;USA
BTOW.PK;US3624411076;GTFN Holdings Inc;Consumer Cyclicals;USA
SBUM.PK;US8274531016;Silver Buckle Mines Inc;Basic Materials;USA
KAYS.PK;US4865672095;Kaya Holdings Inc;Healthcare;USA
LNBY.PK;US51378D2071;Landbay Inc;Consumer Cyclicals;USA
AFTM.PK;US00831X1028;Aftermaster Inc;Consumer Cyclicals;USA
GRPX.PK;US39539Q1004;GreenPlex Services Inc;Consumer Non-Cyclicals;USA
CCMN.PK;US1310151097;Callahan Consolidated Mines Inc;Basic Materials;USA
